make_model,body_type,price,vat,km,hp,previous_owners,make,model,body_color,paint_type,gearing_type,displacement,weight,drive_chain,fuel,gears,country_version,cons_combined,cons_city,cons_country,age,upholstery_type,co2_emission,comfort,extras
Audi A3,Sedans,26950,VAT deductible,50,85.0,1,Audi,A3,Grey,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,4.0,4.2,3.9,0,Part/Full Leather,106.0,Air conditioning,Bluetooth
Audi A3,Sedans,26940,VAT deductible,20,110.0,1,Audi,A3,Grey,Metallic,Automatic,1498.0,1360.0,front,Benzin,7.0,European Union,5.1,6.4,4.4,1,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Station wagon,27025,VAT deductible,35,110.0,1,Audi,A3,Blue,Metallic,Automatic,1968.0,1440.0,front,Diesel,7.0,European Union,3.9,4.2,3.7,0,Part/Full Leather,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,26940,VAT deductible,20,110.0,1,Audi,A3,Grey,Metallic,Automatic,1498.0,1360.0,front,Benzin,7.0,European Union,5.1,6.4,4.4,1,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,27000,VAT deductible,3250,85.0,1,Audi,A3,Silver,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Armrest,Bluetooth
Audi A3,Sedans,26940,VAT deductible,20,110.0,1,Audi,A3,White,Metallic,Automatic,1498.0,1360.0,front,Benzin,7.0,European Union,5.1,6.4,4.4,1,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Station wagon,27025,VAT deductible,34,110.0,1,Audi,A3,Black,Metallic,Automatic,1968.0,1440.0,front,Diesel,7.0,European Union,3.9,4.2,3.7,0,Part/Full Leather,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,27000,VAT deductible,100,85.0,1,Audi,A3,Silver,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Armrest,Bluetooth
Audi A3,Sedans,26999,VAT deductible,0,85.0,1,Audi,A3,White,Uni/basic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,4.0,6.455525606469003,4.554716981132075,0,Cloth,105.0,Air conditioning,Bluetooth
Audi A3,Sedans,27000,VAT deductible,100,85.0,1,Audi,A3,Silver,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Armrest,Bluetooth
Audi A3,Sedans,27000,VAT deductible,4054,85.0,1,Audi,A3,Grey,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Armrest,Bluetooth
Audi A3,Sedans,26999,VAT deductible,0,85.0,1,Audi,A3,Black,Uni/basic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,4.0,6.455525606469003,4.554716981132075,0,Cloth,105.0,Air conditioning,Bluetooth
Audi A3,Sedans,26999,VAT deductible,7,85.0,1,Audi,A3,Black,Uni/basic,Automatic,1600.0,1490.0,front,Diesel,6.0,Germany,4.5,5.2,4.1,0,Cloth,119.0,Air conditioning,Bluetooth
Audi A3,Sedans,26998,VAT deductible,1,85.0,1,Audi,A3,White,Uni/basic,Automatic,1598.0,1360.0,front,Diesel,7.0,Italy,3.9,4.1,3.7,0,Cloth,99.0,Air conditioning,Bluetooth
Audi A3,Sedans,26999,VAT deductible,82,85.0,1,Audi,A3,Silver,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Italy,3.9,4.1,3.7,0,Cloth,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,26998,VAT deductible,1,85.0,1,Audi,A3,White,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Italy,3.9,4.1,3.7,0,Cloth,99.0,Air conditioning,Bluetooth
Audi A3,Sedans,26995,VAT deductible,0,85.0,1,Audi,A3,Grey,Metallic,Automatic,999.0,1360.0,front,Benzin,7.0,Germany,5.1,6.455525606469003,4.554716981132075,1,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Station wagon,26990,VAT deductible,0,110.0,1,Audi,A3,Grey,Metallic,Automatic,1498.0,1365.0,front,Benzin,7.0,European Union,5.2,6.4,4.4,1,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26990,VAT deductible,8500,110.0,1,Audi,A3,White,Metallic,Automatic,1498.0,1360.0,front,Benzin,7.0,Germany,4.9,6.1,4.2,0,Cloth,112.0,Air conditioning,Bluetooth
Audi A3,Sedans,26990,VAT deductible,0,85.0,1,Audi,A3,White,Metallic,Automatic,999.0,1255.0,front,Benzin,7.0,Germany,4.8,5.8,4.2,1,Cloth,114.0,Air conditioning,Bluetooth
Audi A3,Sedans,26995,VAT deductible,0,85.0,1,Audi,A3,White,Metallic,Automatic,999.0,1360.0,front,Benzin,7.0,Germany,5.1,6.455525606469003,4.554716981132075,1,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Station wagon,26990,VAT deductible,25,85.0,1,Audi,A3,White,Metallic,Automatic,1598.0,1310.0,front,Diesel,7.0,Belgium,4.0,4.3,3.8,0,Cloth,105.0,Air conditioning,Bluetooth
Audi A3,Station wagon,26990,VAT deductible,10,110.0,0,Audi,A3,White,Metallic,Automatic,1498.0,1365.0,front,Benzin,7.0,Austria,4.9,7.490598290598291,4.93931623931624,1,Cloth,114.0,Air conditioning,Bluetooth
Audi A3,Sedans,26700,VAT deductible,0,85.0,1,Audi,A3,Black,Metallic,Automatic,999.0,1360.0,front,Benzin,7.0,Germany,5.1,5.8,4.7,1,Cloth,117.0,Air conditioning,Radio
Audi A3,Sedans,26690,VAT deductible,25,85.0,1,Audi,A3,Red,Metallic,Automatic,999.0,1215.0,front,Benzin,7.0,Germany,5.3,5.5375,4.9,1,Cloth,120.0,Air conditioning,Bluetooth
Audi A3,Sedans,26690,VAT deductible,25,85.0,1,Audi,A3,Red,Metallic,Automatic,999.0,1215.0,front,Benzin,7.0,Belgium,5.3,6.0,4.9,1,Cloth,120.0,Air conditioning,Bluetooth
Audi A3,Station wagon,26625,VAT deductible,45,110.0,1,Audi,A3,Blue,Metallic,Automatic,1968.0,1440.0,front,Diesel,7.0,European Union,3.9,4.2,3.7,0,Part/Full Leather,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,26549,VAT deductible,10,110.0,1,Audi,A3,Grey,Metallic,Automatic,1498.0,1360.0,front,Benzin,7.0,European Union,5.2,6.4,4.4,1,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26590,VAT deductible,10,110.0,1,Audi,A3,Black,Metallic,Automatic,1968.0,1360.0,front,Diesel,7.0,European Union,4.6,5.3,4.1,1,Cloth,120.0,Air conditioning,Bluetooth
Audi A3,Sedans,26600,VAT deductible,0,110.0,1,Audi,A3,White,Metallic,Automatic,1968.0,1415.0,front,Diesel,7.0,Germany,4.5,5.2,4.0,0,Cloth,115.0,Air conditioning,Bluetooth
Audi A3,Sedans,26548,VAT deductible,10,85.0,1,Audi,A3,Black,Metallic,Automatic,999.0,1360.0,front,Benzin,7.0,Germany,5.1,6.041277641277642,4.381572481572482,0,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26500,VAT deductible,1,85.0,1,Audi,A3,Blue,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.2,3.7,0,Cloth,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,26500,VAT deductible,10,85.0,1,Audi,A3,Grey,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Navigation system,Bluetooth
Audi A3,Sedans,26500,VAT deductible,10,85.0,1,Audi,A3,Black,Metallic,Automatic,999.0,1760.0,front,Benzin,7.0,Germany,5.1,5.5,4.1,0,Cloth,118.0,Air conditioning,On-board computer
Audi A3,Sedans,26500,VAT deductible,1,85.0,1,Audi,A3,Black,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.2,3.7,0,Cloth,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,26500,VAT deductible,50,85.0,1,Audi,A3,White,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Navigation system,Bluetooth
Audi A3,Sedans,26500,VAT deductible,0,85.0,1,Audi,A3,Black,Metallic,Automatic,1598.0,1370.0,front,Diesel,7.0,Germany,3.9,4.3,3.7,0,Cloth,101.0,Air conditioning,Bluetooth
Audi A3,Sedans,26500,VAT deductible,0,85.0,1,Audi,A3,Grey,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,1,Cloth,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,26500,VAT deductible,5800,85.0,1,Audi,A3,Black,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Armrest,Bluetooth
Audi A3,Sedans,26499,VAT deductible,0,85.0,1,Audi,A3,White,Uni/basic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,4.0,6.455525606469003,4.554716981132075,0,Cloth,105.0,Air conditioning,Bluetooth
Audi A3,Sedans,26499,VAT deductible,0,85.0,1,Audi,A3,Black,Uni/basic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,4.0,6.455525606469003,4.554716981132075,0,Cloth,105.0,Air conditioning,Bluetooth
Audi A3,Sedans,26500,VAT deductible,0,85.0,1,Audi,A3,White,Uni/basic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,1,Cloth,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,26488,VAT deductible,10,110.0,1,Audi,A3,Blue,Metallic,Automatic,1498.0,1345.0,front,Benzin,7.0,European Union,5.2,6.4,4.4,1,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26488,VAT deductible,10,110.0,1,Audi,A3,Blue,Metallic,Automatic,1498.0,1345.0,front,Benzin,7.0,European Union,5.2,6.4,4.4,1,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26490,VAT deductible,5000,85.0,1,Audi,A3,Grey,Metallic,Automatic,999.0,1790.0,front,Benzin,7.0,Germany,5.1,5.927083333333333,4.30625,0,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26600,VAT deductible,30,85.0,1,Audi,A3,White,Metallic,Automatic,999.0,1360.0,front,Benzin,7.0,Germany,5.1,5.8,4.7,1,Cloth,114.0,Rain sensor,Bluetooth
Audi A3,Sedans,26488,VAT deductible,10,110.0,1,Audi,A3,Blue,Metallic,Automatic,1498.0,1345.0,front,Benzin,7.0,European Union,5.2,6.4,4.4,1,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Station wagon,26250,VAT deductible,0,110.0,1,Audi,A3,Black,Metallic,Automatic,1498.0,1365.0,front,Benzin,7.0,Denmark,4.8,6.0,4.1,1,Cloth,110.0,Air conditioning,Bluetooth
Audi A3,Sedans,26200,VAT deductible,10,85.0,1,Audi,A3,Grey,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Navigation system,Bluetooth
Audi A3,Sedans,26290,VAT deductible,10,85.0,1,Audi,A3,Black,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,European Union,3.9,4.2,3.7,0,Cloth,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,26200,VAT deductible,100,85.0,1,Audi,A3,Silver,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Electrical side mirrors,Bluetooth
Audi A3,Sedans,26200,VAT deductible,100,85.0,1,Audi,A3,Silver,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Electrical side mirrors,Bluetooth
Audi A3,Sedans,26200,VAT deductible,1650,85.0,1,Audi,A3,Silver,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Electrical side mirrors,Bluetooth
Audi A3,Sedans,26200,VAT deductible,100,85.0,1,Audi,A3,Black,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,26200,VAT deductible,100,85.0,1,Audi,A3,Silver,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Armrest,Bluetooth
Audi A3,Sedans,26190,VAT deductible,15,110.0,1,Audi,A3,Grey,Metallic,Automatic,1498.0,1345.0,front,Benzin,7.0,European Union,5.1,6.4,4.4,1,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26188,VAT deductible,10,110.0,1,Audi,A3,Grey,Metallic,Automatic,1498.0,1345.0,front,Benzin,7.0,European Union,5.2,6.4,4.4,1,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26200,VAT deductible,30,85.0,1,Audi,A3,Black,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Navigation system,Bluetooth
Audi A3,Sedans,26188,VAT deductible,10,110.0,1,Audi,A3,Grey,Metallic,Automatic,1498.0,1345.0,front,Benzin,7.0,European Union,5.2,6.4,4.4,1,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26188,VAT deductible,10,110.0,1,Audi,A3,Grey,Metallic,Automatic,1498.0,1345.0,front,Benzin,7.0,European Union,5.2,6.4,4.4,1,Cloth,117.0,Air conditioning,On-board computer
Audi A3,Sedans,26200,VAT deductible,0,85.0,1,Audi,A3,White,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,26188,VAT deductible,10,110.0,1,Audi,A3,Grey,Metallic,Automatic,1498.0,1345.0,front,Benzin,7.0,European Union,5.2,6.4,4.4,1,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26188,VAT deductible,10,110.0,1,Audi,A3,Grey,Metallic,Automatic,1498.0,1345.0,front,Benzin,7.0,European Union,5.2,6.4,4.4,1,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26900,VAT deductible,9000,85.0,1,Audi,A3,White,Metallic,Automatic,999.0,1280.0,front,Benzin,7.0,Germany,5.1,5.8,4.7,0,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26900,VAT deductible,5500,85.0,1,Audi,A3,Grey,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Italy,3.9,4.1,3.7,0,Cloth,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,26900,VAT deductible,0,85.0,1,Audi,A3,Grey,Metallic,Automatic,1600.0,1310.0,front,Diesel,7.0,Germany,4.0,6.455525606469003,4.554716981132075,0,Part/Full Leather,105.0,Air conditioning,CD player
Audi A3,Sedans,26488,VAT deductible,10,110.0,1,Audi,A3,Blue,Metallic,Automatic,1498.0,1345.0,front,Benzin,7.0,European Union,5.2,6.4,4.4,1,Cloth,117.0,Air conditioning,On-board computer
Audi A3,Sedans,26450,VAT deductible,0,85.0,1,Audi,A3,Black,Metallic,Automatic,999.0,1280.0,front,Benzin,7.0,Germany,5.1,6.455525606469003,4.554716981132075,1,Cloth,118.0,Air conditioning,Bluetooth
Audi A3,Sedans,26188,VAT deductible,10,110.0,1,Audi,A3,Grey,Metallic,Automatic,1498.0,1345.0,front,Benzin,7.0,European Union,5.2,6.4,4.4,1,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26488,VAT deductible,10,110.0,1,Audi,A3,Blue,Metallic,Automatic,1498.0,1345.0,front,Benzin,7.0,European Union,5.2,6.4,4.4,1,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26450,VAT deductible,0,85.0,1,Audi,A3,White,Metallic,Automatic,999.0,1280.0,front,Benzin,7.0,Germany,5.1,6.455525606469003,4.554716981132075,1,Cloth,118.0,Air conditioning,Bluetooth
Audi A3,Sedans,26450,VAT deductible,0,85.0,1,Audi,A3,Black,Metallic,Automatic,999.0,1280.0,front,Benzin,7.0,Germany,5.1,6.455525606469003,4.554716981132075,1,Cloth,118.0,Air conditioning,Bluetooth
Audi A3,Sedans,26440,VAT deductible,15,110.0,1,Audi,A3,Grey,Metallic,Automatic,1498.0,1360.0,front,Benzin,7.0,European Union,5.1,6.4,4.4,1,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26400,VAT deductible,50,85.0,1,Audi,A3,White,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,4.0,4.2,3.9,0,Part/Full Leather,106.0,Air conditioning,Bluetooth
Audi A3,Sedans,26400,VAT deductible,183,85.0,1,Audi,A3,Black,Metallic,Automatic,1598.0,1845.0,front,Diesel,7.0,Germany,4.0,4.2,3.8,0,Part/Full Leather,104.0,Air conditioning,On-board computer
Audi A3,Sedans,26400,VAT deductible,1,85.0,1,Audi,A3,Black,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.2,3.7,0,Part/Full Leather,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,26400,VAT deductible,10,85.0,1,Audi,A3,Grey,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Italy,3.9,4.1,3.7,0,Cloth,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,26400,VAT deductible,0,85.0,1,Audi,A3,White,Metallic,Automatic,999.0,1280.0,front,Benzin,7.0,Germany,5.1,6.455525606469003,4.554716981132075,1,Cloth,118.0,Air conditioning,Bluetooth
Audi A3,Sedans,26400,VAT deductible,50,85.0,1,Audi,A3,White,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,4.0,4.2,3.9,0,Part/Full Leather,106.0,Air conditioning,Bluetooth
Audi A3,Sedans,26900,VAT deductible,300,110.0,1,Audi,A3,White,Metallic,Automatic,1498.0,1315.0,front,Benzin,7.0,Italy,5.1,6.4,4.4,0,Cloth,115.0,Air conditioning,Bluetooth
Audi A3,Sedans,26900,VAT deductible,60,96.0,1,Audi,A3,Grey,Metallic,Automatic,1498.0,1360.0,front,Gas,7.0,Germany,8.3,10.5,6.9,0,Cloth,95.0,Air conditioning,Bluetooth
Audi A3,Sedans,26900,VAT deductible,6600,85.0,1,Audi,A3,Black,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,26900,VAT deductible,300,85.0,1,Audi,A3,Grey,Metallic,Automatic,999.0,1275.0,front,Benzin,7.0,Italy,5.1,5.8,4.7,0,Cloth,114.0,Air conditioning,Bluetooth
Audi A3,Sedans,26900,VAT deductible,0,85.0,1,Audi,A3,Black,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Cruise control,Bluetooth
Audi A3,Sedans,26900,VAT deductible,10,85.0,1,Audi,A3,Grey,Metallic,Automatic,999.0,1255.0,front,Benzin,6.0,Belgium,5.0,6.041277641277642,4.381572481572482,0,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26900,VAT deductible,11,85.0,1,Audi,A3,Blue,Metallic,Automatic,1598.0,1845.0,front,Diesel,7.0,Germany,4.0,4.2,3.8,0,Cloth,104.0,Air conditioning,On-board computer
Audi A3,Sedans,26900,VAT deductible,0,96.0,1,Audi,A3,White,Metallic,Automatic,1498.0,1280.0,front,Gas,7.0,Germany,3.4,6.455525606469003,4.554716981132075,1,Cloth,94.0,Air conditioning,Radio
Audi A3,Sedans,26900,VAT deductible,6600,85.0,1,Audi,A3,Black,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,26900,VAT deductible,5000,85.0,1,Audi,A3,Grey,Metallic,Automatic,999.0,1790.0,front,Benzin,7.0,Germany,5.1,5.927083333333333,4.30625,0,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26890,VAT deductible,18000,85.0,1,Audi,A3,Grey,Metallic,Automatic,999.0,1360.0,front,Benzin,7.0,Germany,5.1,5.8,4.6,0,Cloth,115.0,Air conditioning,Bluetooth
Audi A3,Sedans,26890,VAT deductible,19000,85.0,1,Audi,A3,Silver,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,4.0,5.271428571428571,3.925,0,Part/Full Leather,105.0,Air conditioning,Bluetooth
Audi A3,Sedans,26880,VAT deductible,5000,85.0,1,Audi,A3,Blue,Metallic,Automatic,999.0,1360.0,front,Benzin,7.0,Germany,5.1,5.8,4.7,0,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26880,VAT deductible,100,85.0,1,Audi,A3,White,Metallic,Automatic,999.0,1280.0,front,Benzin,7.0,Germany,5.2,5.8,4.8,0,Cloth,118.0,Air conditioning,Bluetooth
Audi A3,Sedans,26850,VAT deductible,3000,110.0,1,Audi,A3,White,Metallic,Automatic,1498.0,1360.0,front,Benzin,7.0,Germany,5.1,6.2,4.41,0,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26400,VAT deductible,50,85.0,1,Audi,A3,Blue,Metallic,Automatic,999.0,1790.0,front,Benzin,7.0,Germany,5.1,5.917441860465116,4.293023255813953,0,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26300,VAT deductible,0,96.0,0,Audi,A3,White,Metallic,Automatic,999.0,1275.0,front,Gas,7.0,Italy,5.1,5.8,4.7,1,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26300,VAT deductible,10,85.0,1,Audi,A3,Silver,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Italy,3.9,4.1,3.7,0,Cloth,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,26300,VAT deductible,0,85.0,1,Audi,A3,Black,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,26290,VAT deductible,5000,85.0,1,Audi,A3,Blue,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.3,3.7,0,Cloth,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,26300,VAT deductible,0,85.0,1,Audi,A3,Black,Uni/basic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,26290,VAT deductible,10,85.0,1,Audi,A3,Black,Uni/basic,Automatic,1598.0,1360.0,front,Diesel,7.0,European Union,3.9,4.2,3.7,0,Cloth,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,26300,VAT deductible,85,85.0,1,Audi,A3,White,Uni/basic,Automatic,1598.0,1360.0,front,Diesel,7.0,Italy,3.9,4.1,3.7,0,Cloth,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,26300,VAT deductible,0,85.0,1,Audi,A3,Black,Uni/basic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,26188,VAT deductible,10,110.0,1,Audi,A3,Grey,Metallic,Automatic,1498.0,1345.0,front,Benzin,7.0,European Union,5.2,6.4,4.4,1,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26188,VAT deductible,10,110.0,1,Audi,A3,Grey,Metallic,Automatic,1498.0,1345.0,front,Benzin,7.0,European Union,5.2,6.4,4.4,1,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26090,VAT deductible,10000,85.0,1,Audi,A3,Grey,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,4.0,5.847368421052631,4.131578947368421,0,Cloth,105.0,Air conditioning,Bluetooth
Audi A3,Station wagon,26015,VAT deductible,100,85.0,1,Audi,A3,White,Metallic,Automatic,999.0,1365.0,front,Benzin,7.0,Germany,4.5,5.4,4.0,0,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26000,VAT deductible,0,85.0,1,Audi,A3,Black,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Air conditioning,Bluetooth
Audi A3,Sedans,26000,VAT deductible,10,85.0,1,Audi,A3,Black,Metallic,Automatic,999.0,1275.0,front,Benzin,7.0,Italy,5.1,5.8,4.7,0,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,26000,VAT deductible,10,85.0,1,Audi,A3,Blue,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Navigation system,Bluetooth
Audi A3,Sedans,26100,VAT deductible,2,85.0,1,Audi,A3,Silver,Metallic,Automatic,1598.0,1370.0,front,Diesel,7.0,Italy,3.9,4.3,3.7,0,Cloth,101.0,Air conditioning,Bluetooth
Audi A3,Sedans,26000,VAT deductible,10,85.0,1,Audi,A3,Grey,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Navigation system,Bluetooth
Audi A3,Sedans,25998,VAT deductible,1,85.0,1,Audi,A3,Black,Metallic,Automatic,999.0,1360.0,front,Benzin,7.0,Germany,5.1,6.38,4.698507462686568,0,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,25990,VAT deductible,10,85.0,1,Audi,A3,Black,Metallic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Navigation system,Bluetooth
Audi A3,Station wagon,25990,VAT deductible,0,110.0,1,Audi,A3,Grey,Metallic,Automatic,1498.0,1365.0,front,Benzin,7.0,European Union,5.2,6.4,4.4,1,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Station wagon,25990,VAT deductible,10,85.0,1,Audi,A3,Grey,Metallic,Automatic,999.0,1365.0,front,Benzin,7.0,Czech Republic,5.3,6.6,4.6,1,Cloth,127.0,Air conditioning,Bluetooth
Audi A3,Sedans,25990,VAT deductible,4500,85.0,1,Audi,A3,Blue,Metallic,Automatic,999.0,1360.0,front,Benzin,7.0,Germany,5.1,5.8,4.7,0,Part/Full Leather,117.0,Air conditioning,Bluetooth
Audi A3,Station wagon,25990,VAT deductible,10,110.0,1,Audi,A3,White,Metallic,Automatic,1498.0,1365.0,front,Benzin,7.0,Hungary,5.5,6.9,4.7,1,Cloth,125.0,Air conditioning,Bluetooth
Audi A3,Station wagon,25990,VAT deductible,10,110.0,1,Audi,A3,Grey,Metallic,Automatic,1498.0,1365.0,front,Benzin,7.0,European Union,5.2,6.4,4.4,0,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,25980,VAT deductible,10,85.0,1,Audi,A3,White,Metallic,Automatic,1598.0,1365.0,front,Diesel,7.0,European Union,4.5,5.2,4.1,0,Cloth,118.0,Air conditioning,Bluetooth
Audi A3,Station wagon,25990,VAT deductible,10,110.0,1,Audi,A3,White,Metallic,Automatic,1498.0,1365.0,front,Benzin,7.0,Hungary,5.5,6.9,4.7,1,Cloth,125.0,Air conditioning,Bluetooth
Audi A3,Station wagon,25950,VAT deductible,14000,85.0,1,Audi,A3,White,Metallic,Automatic,999.0,1280.0,front,Benzin,7.0,Germany,5.1,5.8,4.7,0,Cloth,117.0,Air conditioning,Bluetooth
Audi A3,Sedans,25900,VAT deductible,100,85.0,1,Audi,A3,White,Uni/basic,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,0,Cloth,103.0,Air conditioning,Radio
